episode/goal_reward,episode/actions_neutral,train/learning_rate,episode/action_all,_runtime,_timestamp,train/episode,episode/tracking_reward,episode/total_reward,train/loss,episode/actions_up,_step,train/buffer_size,train/epsilon,episode/actions_down,train/grad_norm,episode/clipped_reward,run_id,run_name,group
,,0.0003,,74827.700578019,1788007876.6610572,3025,,,0.27355217933654785,,2986864.0,30000,0.8108322,,1.4678799966217582,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,74874.621740792,1788007923.5861619,3026,,,0.43331971764564514,,2988740.0,30000,0.8107133866666667,,1.6101879187382373,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,74954.502242575,1788008003.4676557,3030,,,0.3372805714607239,,2991948.0,30000,0.8105102133333334,,7.211203612210864,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,75485.697343028,1788008534.6595619,3049,,,0.2831640839576721,,3013164.0,30000,0.8091665333333333,,1.0429988663073204,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,76079.654552962,1788009128.620452,3073,,,0.17732656002044678,,3036860.0,30000,0.8076657866666667,,3.3399068262413256,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,76452.431262895,1788009501.3951213,3085,,,0.31690913438796997,,3051712.0,30000,0.8067251599999999,,3.878172208116335,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,76595.286857842,1788009644.2086594,3090,,,0.3781675696372986,,3057392.0,30000,0.8063654266666667,,2.565393443460162,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,77181.067812407,1788010230.0258133,3113,,,0.48856794834136963,,3080684.0,30000,0.8048902666666666,,2.8563064448718736,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,77592.987048475,1788010641.9514403,3128,,,0.30835461616516113,,3097152.0,30000,0.8038472933333333,,3.121453568925383,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,77609.789950296,1788010658.7451808,3128,,,0.42320334911346436,,3097816.0,30000,0.8038052400000001,,2.955472120650835,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,77713.515233005,1788010762.492671,3132,,,0.4015413522720337,,3101912.0,30000,0.8035458266666666,,1.6874984697251567,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,78346.620534558,1788011395.6116965,3157,,,0.306905061006546,,3127176.0,30000,0.8019457733333334,,2.6978682189561676,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,78383.28659502,1788011432.2522402,3158,,,0.1382017582654953,,3128628.0,30000,0.8018538133333334,,0.5197693579434524,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,78841.578815944,1788011890.5422268,3176,,,0.3287738859653473,,3146888.0,30000,0.8006973466666667,,0.7334792440031747,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,79152.149958114,1788012201.1062317,3187,,,0.5048502683639526,,3159228.0,30000,0.7999158133333333,,2.5748482548074167,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,79329.681542626,1788012378.6486738,3195,,,0.4929487407207489,,3166284.0,30000,0.7994689333333334,,2.1732322955907843,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,80229.321764237,1788013278.2838705,3227,,,0.4873726963996887,,3202340.0,30000,0.7971853866666667,,2.5834724999804117,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,80416.335799923,1788013465.300417,3234,,,0.3570277988910675,,3209876.0,30000,0.7967081066666667,,1.762463088521446,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,80805.883141917,1788013854.8393016,3247,,,0.24606147408485413,,3225504.0,30000,0.7957183333333334,,2.6627593363378175,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,80885.489065675,1788013934.4564373,3250,,,0.28990399837493896,,3228716.0,30000,0.7955149066666666,,4.438672679049386,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,80943.859844459,1788013992.8273108,3252,,,0.3088763356208801,,3231040.0,30000,0.79536772,,2.2766160157879543,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,81628.889413357,1788014677.8548632,3277,,,0.2719078063964844,,3258420.0,30000,0.7936336533333334,,1.318284633706632,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,81737.551154471,1788014786.5042005,3281,,,0.37556135654449463,,3262732.0,30000,0.79336056,,4.804196723843606,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,81763.581385617,1788014812.5373096,3281,,,0.28485774993896484,,3263760.0,30000,0.7932954533333333,,1.6971188627332974,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,81851.293314612,1788014900.2543008,3285,,,0.4433903992176056,,3267272.0,30000,0.7930730266666667,,7.469716319336851,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,82274.799641175,1788015323.7647207,3301,,,0.3175369203090668,,3284076.0,30000,0.7920087733333333,,3.1258170238917278,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,82483.17689664,1788015532.1413386,3308,,,0.3877992033958435,,3292384.0,30000,0.7914826,,7.165636130099248,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,82609.050238675,1788015658.0097547,3313,,,0.2960805296897888,,3297396.0,30000,0.7911651733333334,,0.8376886750051477,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,82951.725331471,1788016000.6920493,3326,,,0.3839285969734192,,3311088.0,30000,0.7902980133333333,,2.6483969476018236,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,82999.475904172,1788016048.4460158,3329,,,0.27700307965278625,,3313016.0,30000,0.7901759066666667,,5.60991736227433,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,83105.718543244,1788016154.6752803,3333,,,0.4231874346733093,,3317284.0,30000,0.7899056,,11.493078132952991,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,83484.256948792,1788016533.2229486,3346,,,0.2767896056175232,,3332532.0,30000,0.7889398933333334,,1.6829400435308128,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,83810.393883491,1788016859.362692,3359,,,0.2333434820175171,,3345616.0,30000,0.78811124,,1.2602215835324464,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,83956.912204941,1788017005.8698423,3364,,,0.15946167707443237,,3351476.0,30000,0.7877401066666666,,1.4606838161765685,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,84350.779718096,1788017399.7479498,3379,,,0.32651615142822266,,3367300.0,30000,0.78673792,,2.58183184911457,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,84680.618335251,1788017729.591359,3391,,,0.26992931962013245,,3380524.0,30000,0.7859003999999999,,1.3661908085266432,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,84710.222391683,1788017759.1787975,3391,,,0.3190852105617523,,3381696.0,30000,0.7858261733333334,,6.937585450151665,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,86656.727646842,1788019705.6517036,3462,,,0.3773885667324066,,3459456.0,30000,0.7809013733333333,,2.275962425348628,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,87912.889030322,1788020961.8909383,3507,,,0.2785041928291321,,3509692.0,30000,0.77771976,,0.6950851561831334,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,87941.36885297,1788020990.3248084,3508,,,0.24511802196502686,,3510820.0,30000,0.7776483200000001,,1.5583628059207093,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,88389.086039077,1788021438.0677767,3524,,,0.3107374906539917,,3528700.0,30000,0.77651592,,1.8420582392819556,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,88587.463495429,1788021636.431531,3532,,,0.414185106754303,,3536720.0,30000,0.7760079866666667,,2.6531142959806444,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,89177.615239964,1788022226.5928895,3556,,,0.46391743421554565,,3562604.0,30000,0.7743686666666667,,1.7111279424253494,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,89277.504797244,1788022326.4805148,3560,,,0.3678058981895447,,3567200.0,30000,0.7740775866666667,,1.5702910849100309,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,90194.772574123,1788023243.747638,3599,,,0.3876325786113739,,3609368.0,30000,0.7714069466666666,,2.8129478729115274,,jg6p7o03,olive-sweep-2,baseline_full
,,0.0003,,90278.212229961,1788023327.1877594,3601,,,0.22302848100662231,,3613204.0,30000,0.7711640000000001,,1.029452311844208,,jg6p7o03,olive-sweep-2,baseline_full
