train/epsilon,episode/goal_reward,_runtime,episode/total_reward,_timestamp,train/episode,episode/tracking_reward,episode/actions_down,_step,episode/actions_up,episode/clipped_reward,train/buffer_size,episode/action_all,episode/actions_neutral,train/grad_norm,train/learning_rate,train/loss,run_id,run_name,group
0.82070764,,70368.283515602,,1788003418.8967087,3269,,,2830936.0,,,30000,,,0.0319044022611725,0.0003,0.002102613914757967,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8201720933333334,,70577.865366495,,1788003628.4856057,3279,,,2839392.0,,,30000,,,0.03121019730052189,0.0003,0.001907518832013011,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8201145866666667,,70600.363253189,,1788003650.9963398,3279,,,2840300.0,,,30000,,,0.03403444267862259,0.0003,0.0024297174531966448,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8198863333333334,,70687.796536887,,1788003738.399882,3283,,,2843904.0,,,30000,,,0.029922813226181247,0.0003,0.001992398640140891,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8171533733333334,,71757.798573572,,1788004808.4050097,3330,,,2887056.0,,,30000,,,0.03903742546977701,0.0003,0.0031341942958533764,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8153810533333333,,72454.03357462,,1788005504.6415854,3362,,,2915040.0,,,30000,,,0.04065651905886019,0.0003,0.004269149620085955,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8147684933333333,,72696.869542146,,1788005747.4782517,3372,,,2924712.0,,,30000,,,0.019326531566151404,0.0003,0.0013713673688471317,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8146983200000001,,72724.735497106,,1788005775.3627179,3374,,,2925820.0,,,30000,,,0.04293089328732722,0.0003,0.0034985546953976154,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.81335464,,73249.685492857,,1788006300.3019147,3399,,,2947036.0,,,30000,,,0.053820252610245645,0.0003,0.004515964072197676,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8131958,,73311.389496265,,1788006362.005552,3401,,,2949544.0,,,30000,,,0.03902227413720359,0.0003,0.0032194494269788265,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8131453866666667,,73331.167937782,,1788006381.7987804,3402,,,2950340.0,,,30000,,,0.04153007723414732,0.0003,0.0032763341441750526,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.81150936,,73971.826185372,,1788007022.4334557,3432,,,2976172.0,,,30000,,,0.03300364606968364,0.0003,0.0023986464366316795,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8108322,,74236.093405651,,1788007286.7088308,3443,,,2986864.0,,,30000,,,0.0206556788961717,0.0003,0.0015235026367008686,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8107133866666667,,74281.789651234,,1788007332.3994453,3444,,,2988740.0,,,30000,,,0.04248382178615859,0.0003,0.0029185896273702383,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8105102133333334,,74362.698775308,,1788007413.315474,3448,,,2991948.0,,,30000,,,0.04035059604135247,0.0003,0.002977043157443404,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8091665333333333,,74890.919480565,,1788007941.5337667,3472,,,3013164.0,,,30000,,,0.036943841728204266,0.0003,0.0030880020931363106,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8076657866666667,,75481.219055189,,1788008531.8317027,3498,,,3036860.0,,,30000,,,0.050054452084178,0.0003,0.00366006582044065,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8067251599999999,,75850.424996333,,1788008901.0431042,3514,,,3051712.0,,,30000,,,0.04231313691379765,0.0003,0.0042039938271045685,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8063654266666667,,75992.019671443,,1788009042.6275182,3522,,,3057392.0,,,30000,,,0.04356030969934827,0.0003,0.003117011161521077,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8048902666666666,,76573.208782603,,1788009623.8178139,3546,,,3080684.0,,,30000,,,0.04023847600590448,0.0003,0.0033981013111770153,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8038472933333333,,76982.975670976,,1788010033.5916028,3565,,,3097152.0,,,30000,,,0.03411988147761547,0.0003,0.0021613596472889185,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8038052400000001,,77000.049982954,,1788010050.6561189,3565,,,3097816.0,,,30000,,,0.030324902444328717,0.0003,0.0021088726352900267,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8035458266666666,-21.0,77102.327424774,-21.0,1788010152.9299045,3570,0.0,23.0,3101912.0,19.0,-1.0,30000,131.0,89.0,0.025573968469818287,0.0003,0.001716481288895011,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8019457733333334,,77731.354467174,,1788010781.9868279,3599,,,3127176.0,,,30000,,,0.031214427467273164,0.0003,0.002134108217433095,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8018538133333334,,77767.899524443,,1788010818.5053833,3599,,,3128628.0,,,30000,,,0.041215615110555257,0.0003,0.0026170639321208,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.8006973466666667,,78224.502211788,,1788011275.1173284,3620,,,3146888.0,,,30000,,,0.03909471766756638,0.0003,0.002598874270915985,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7999158133333333,,78529.442343755,,1788011580.0476184,3633,,,3159228.0,,,30000,,,0.059428066933836794,0.0003,0.004366271663457155,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7994689333333334,,78706.927661124,,1788011757.5030406,3640,,,3166284.0,,,30000,,,0.03879609125348495,0.0003,0.0031046655494719744,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7971853866666667,,79604.302277228,,1788012654.9082468,3680,,,3202340.0,,,30000,,,0.05423641649398122,0.0003,0.004750004969537258,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7967081066666667,,79790.667474931,,1788012841.290072,3690,,,3209876.0,,,30000,,,0.024694508568075563,0.0003,0.0018513321410864592,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7957183333333334,,80175.953816283,,1788013226.5694046,3707,,,3225504.0,,,30000,,,0.03112531752237994,0.0003,0.002215446438640356,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7955149066666666,,80256.318452201,,1788013306.9330318,3710,,,3228716.0,,,30000,,,0.021768027038741936,0.0003,0.0018152242992073298,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.79536772,,80314.585393339,,1788013365.208906,3713,,,3231040.0,,,30000,,,0.02597827225960205,0.0003,0.0016568766441196203,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7936336533333334,,80989.821418558,,1788014040.437883,3743,,,3258420.0,,,30000,,,0.050050614412815095,0.0003,0.003326903562992811,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.79336056,-21.0,81096.973154583,-21.0,1788014147.5932298,3747,0.0,24.0,3262732.0,21.0,-1.0,30000,132.0,87.0,0.0243851757186866,0.0003,0.0016607055440545082,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7932954533333333,,81122.016126692,,1788014172.6386712,3750,,,3263760.0,,,30000,,,0.038374597723291166,0.0003,0.0025228934828191996,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7930730266666667,,81208.182464249,,1788014258.7910118,3753,,,3267272.0,,,30000,,,0.06038786035418019,0.0003,0.007014972157776356,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7920087733333333,,81625.591830727,,1788014676.2066066,3772,,,3284076.0,,,30000,,,0.03535268115608897,0.0003,0.0024068783968687057,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7914826,,81832.988572203,,1788014883.5544145,3783,,,3292384.0,,,30000,,,0.0443279368624331,0.0003,0.0033739982172846794,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7911651733333334,,81956.6059073,,1788015007.1765184,3787,,,3297396.0,,,30000,,,0.06658097540788455,0.0003,0.007954845204949379,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7902980133333333,,82299.212271637,,1788015349.8338153,3803,,,3311088.0,,,30000,,,0.028761327015954498,0.0003,0.002104769926518202,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7901759066666667,,82347.839114591,,1788015398.457311,3806,,,3313016.0,,,30000,,,0.03637836515710239,0.0003,0.0026360340416431427,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7899056,,82454.2166543,,1788015504.8340154,3810,,,3317284.0,,,30000,,,0.03132789944799803,0.0003,0.0018195337615907192,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7889398933333334,,82834.356303481,,1788015884.9710138,3828,,,3332532.0,,,30000,,,0.04185706349390081,0.0003,0.003626432968303561,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.78811124,,83157.651541662,,1788016208.2602553,3844,,,3345616.0,,,30000,,,0.042103204060386035,0.0003,0.0034152334555983543,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7877401066666666,,83301.389368025,,1788016352.0019479,3849,,,3351476.0,,,30000,,,0.03348158191987295,0.0003,0.0025078088510781527,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.78673792,,83692.293635453,,1788016742.9104278,3867,,,3367300.0,,,30000,,,0.037198020797901264,0.0003,0.003309662453830242,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7859003999999999,,84020.450045745,,1788017071.087432,3882,,,3380524.0,,,30000,,,0.029827498985501577,0.0003,0.0022980812937021255,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7858261733333334,,84049.277654093,,1788017099.892107,3883,,,3381696.0,,,30000,,,0.03432192493609703,0.0003,0.002072645351290703,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7809013733333333,,85980.731251903,,1788019031.3480067,3970,,,3459456.0,,,30000,,,0.07484536416930629,0.0003,0.0060990434139966965,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.77771976,,87230.321057875,,1788020280.9360545,4024,,,3509692.0,,,30000,,,0.03058863430328644,0.0003,0.0018927790224552155,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7776483200000001,,87257.93478319,,1788020308.5466962,4026,,,3510820.0,,,30000,,,0.0342108900753961,0.0003,0.0024289190769195557,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.77651592,,87703.161119785,,1788020753.7886403,4046,,,3528700.0,,,30000,,,0.03865823218041128,0.0003,0.003203539876267314,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7760079866666667,,87905.085170389,,1788020955.671847,4055,,,3536720.0,,,30000,,,0.040534512571816506,0.0003,0.0036639105528593063,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7743686666666667,,88549.142076589,,1788021599.7555356,4083,,,3562604.0,,,30000,,,0.04104741118821391,0.0003,0.0032671703957021236,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7740775866666667,,88662.732747574,,1788021713.3546026,4089,,,3567200.0,,,30000,,,0.034615656925391924,0.0003,0.002772135892882943,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7714069466666666,,89595.356017427,,1788022645.9819732,4134,,,3609368.0,,,30000,,,0.032075123875265635,0.0003,0.0025923883076757193,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
0.7711640000000001,,89678.325451501,,1788022728.9531324,4137,,,3613204.0,,,30000,,,0.03998522137564793,0.0003,0.002403238322585821,36c2lv5c,fast-sweep-3,d5_full_hard_noPred
